Model year,Make,Model,Vehicle class,Engine size (L),Cylinders,Transmission,Fuel type,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating
2024,Toyota,4Runner 4WD (Part-Time 4WD),Sport utility vehicle: Standard,4.0,6,AS5,X,14.8,12.5,13.8,20,320,3,5
2024,Toyota,Camry SE,Mid-size,2.5,4,AS8,X,8.5,6.1,7.4,38,174,6,7
2024,Toyota,Camry XSE V6/TRD,Mid-size,3.5,6,AS8,X,10.7,7.4,9.2,31,215,5,5
2024,Toyota,Camry AWD SE,Mid-size,2.5,4,AS8,X,9.4,6.8,8.2,34,192,6,6
2024,Toyota,Camry AWD XSE,Mid-size,2.5,4,AS8,X,9.5,7.0,8.4,34,195,6,6
2024,Toyota,Camry Hybrid LE,Mid-size,2.5,4,AV6,X,4.9,4.8,4.9,58,113,8,7
2024,Toyota,Camry Hybrid SE/XLE/XSE,Mid-size,2.5,4,AV6,X,5.3,5.0,5.1,55,121,8,7
2024,Toyota,Corolla (1-mode),Compact,2.0,4,AV10,X,7.4,5.7,6.7,42,158,7,7
2024,Toyota,Corolla (3-mode),Compact,2.0,4,AV10,X,7.6,5.9,6.8,42,160,7,7
2024,Toyota,Corolla Hatchback,Compact,2.0,4,AV10,X,7.5,5.9,6.8,42,159,7,7
2024,Toyota,Corolla Hybrid,Compact,1.8,4,AV,X,4.4,5.1,4.7,60,110,8,7
2024,Toyota,Corolla Hybrid AWD (2-mode),Compact,1.8,4,AV,X,4.6,5.3,4.9,58,115,8,7
2024,Toyota,Corolla Hybrid AWD (3-mode),Compact,1.8,4,AV,X,5.0,5.7,5.3,53,124,8,7
2024,Toyota,Corolla Cross,Sport utility vehicle: Small,2.0,4,AV10,X,7.6,7.2,7.4,38,172,6,7
2024,Toyota,Corolla Cross AWD,Sport utility vehicle: Small,2.0,4,AV10,X,8.1,7.5,7.8,36,183,6,7
2024,Toyota,Corolla Cross Hybrid AWD,Sport utility vehicle: Small,2.0,4,AV6,X,5.2,6.2,5.6,50,130,8,7
2024,Toyota,Crown AWD,Mid-size,2.4,4,AS6,X,8.1,7.3,7.8,36,182,6,7
2024,Toyota,Crown AWD,Mid-size,2.5,4,AV,X,5.6,5.7,5.7,50,133,7,7
2024,Toyota,GR Corolla,Subcompact,1.6,3,M6,Z,11.1,8.3,9.8,29,229,5,5
2024,Toyota,GR Supra 2.0,Two-seater,2.0,4,AS8,Z,9.3,7.7,8.6,33,200,6,7
2024,Toyota,GR Supra 3.0,Two-seater,3.0,6,AS8,Z,10.2,7.7,9.1,31,212,5,5
2024,Toyota,GR Supra 3.0,Two-seater,3.0,6,M6,Z,12.7,8.8,10.9,26,255,5,5
2024,Toyota,GR86,Minicompact,2.4,4,AS6,Z,11.2,7.8,9.7,29,227,5,3
2024,Toyota,GR86,Minicompact,2.4,4,M6,Z,12.0,8.9,10.6,27,249,5,3
2024,Toyota,Grand Highlander AWD Limited,Sport utility vehicle: Standard,2.4,4,AS8,X,11.6,9.0,10.7,26,249,5,7
2024,Toyota,Grand Highlander AWD XLE,Sport utility vehicle: Standard,2.4,4,AS8,X,11.2,8.6,10.0,28,236,5,7
2024,Toyota,Grand Highlander Hybrid AWD Limited,Sport utility vehicle: Standard,2.5,4,AV6,X,6.6,7.4,7.0,40,161,7,7
2024,Toyota,Grand Highlander Hybrid AWD XLE,Sport utility vehicle: Standard,2.5,4,AV6,X,6.6,7.4,7.0,40,161,7,7
2024,Toyota,Grand Highlander Platinum Hybrid MAX AWD,Sport utility vehicle: Standard,2.4,4,AS6,X,9.0,8.6,8.8,32,206,5,7
2024,Toyota,Highlander AWD,Sport utility vehicle: Small,2.4,4,AS8,X,11.0,8.4,9.9,29,232,5,7
2024,Toyota,Highlander Hybrid AWD,Sport utility vehicle: Standard,2.5,4,AV,X,6.7,6.8,6.7,42,158,7,7
2024,Toyota,Highlander Hybrid AWD Limited/Platinum,Sport utility vehicle: Standard,2.5,4,AV,X,6.6,6.8,6.7,42,156,7,7
2024,Toyota,Land Cruiser,Sport utility vehicle: Standard,2.4,4,AS8,Z,10.7,9.5,10.1,28,236,5,6
2024,Toyota,Prius AWD,Mid-size,2.0,4,AV,X,4.8,4.7,4.8,59,111,8,7
2024,Toyota,RAV4 AWD,Sport utility vehicle: Small,2.5,4,AS8,X,9.5,7.2,8.5,33,199,6,6
2024,Toyota,RAV4 AWD (Stop/Start),Sport utility vehicle: Small,2.5,4,AS8,X,8.8,7.1,8.0,35,187,6,6
2024,Toyota,RAV4 AWD LE,Sport utility vehicle: Small,2.5,4,AS8,X,8.7,6.9,7.9,36,184,6,6
2024,Toyota,RAV4 Hybrid AWD,Sport utility vehicle: Small,2.5,4,AV,X,5.8,6.3,6.0,47,139,7,7
2024,Toyota,RAV4 Hybrid AWD Woodland Edition,Sport utility vehicle: Small,2.5,4,AV,X,6.1,6.8,6.4,44,149,7,7
2024,Toyota,Sequoia 4WD,Sport utility vehicle: Standard,3.4,6,AS10,X,12.6,10.5,11.7,24,273,4,5
2024,Toyota,Sienna,Minivan,2.5,4,AV,X,6.6,6.5,6.6,43,153,7,7
2024,Toyota,Sienna AWD,Minivan,2.5,4,AV,X,6.8,6.6,6.7,42,158,7,7
2024,Toyota,Tacoma 4WD (2-mode),Pickup truck: Small,2.4,4,AS8,X,12.5,9.6,11.2,25,264,4,7
2024,Toyota,Tacoma 4WD (3-mode),Pickup truck: Small,2.4,4,AS8,X,12.4,10.2,11.4,25,269,4,7
2024,Toyota,Tacoma 4WD,Pickup truck: Small,2.4,4,M6,X,13.2,10.3,11.9,24,279,4,5
2024,Toyota,Tacoma Hybrid 4WD,Pickup truck: Standard,2.4,4,AS8,X,10.5,9.9,10.3,27,241,5,7
2024,Toyota,Tacoma Hybrid 4WD Limited,Pickup truck: Standard,2.4,4,AS8,X,10.3,9.7,10.0,28,235,5,7
2024,Toyota,Tundra,Pickup truck: Standard,3.4,6,AS10,X,13.1,10.1,11.7,24,275,4,5
2024,Toyota,Tundra 4WD,Pickup truck: Standard,3.4,6,AS10,X,13.6,10.4,12.2,23,285,4,5
2024,Toyota,Tundra 4WD TRD,Pickup truck: Standard,3.4,6,AS10,X,13.5,10.6,12.2,23,286,4,5
2024,Toyota,Tundra Hybrid 4WD,Pickup truck: Standard,3.4,6,AS10,X,12.7,10.5,11.7,24,274,4,5
2024,Toyota,Tundra Hybrid 4WD TRD PRO,Pickup truck: Standard,3.4,6,AS10,X,12.9,11.6,12.3,23,287,4,5
2024,Toyota,Venza AWD,Sport utility vehicle: Small,2.5,4,AV,X,5.9,6.4,6.1,46,141,7,7
2024,Volkswagen,Atlas 4MOTION Comfortline,Sport utility vehicle: Small,2.0,4,AS8,X,12.2,9.2,10.8,26,253,5,3
2024,Volkswagen,Atlas 4MOTION Highline/Execline,Sport utility vehicle: Small,2.0,4,AS8,X,12.6,9.4,11.2,25,262,4,3
2024,Volkswagen,Atlas 4MOTION Peak Edition,Sport utility vehicle: Small,2.0,4,AS8,X,13.0,9.7,11.5,25,270,4,3
2024,Volkswagen,Atlas Cross Sport 4MOTION,Sport utility vehicle: Small,2.0,4,AS8,X,12.2,9.2,10.8,26,253,5,3
2024,Volkswagen,Golf GTI,Compact,2.0,4,AM7,X,9.9,7.4,8.8,32,204,5,5
2024,Volkswagen,Golf GTI,Compact,2.0,4,M6,X,10.1,7.0,8.7,32,203,5,5
2024,Volkswagen,Golf R,Compact,2.0,4,AM7,Z,10.5,7.7,9.3,30,217,5,5
2024,Volkswagen,Golf R,Compact,2.0,4,M6,Z,11.8,8.3,10.2,28,237,5,5
2024,Volkswagen,Jetta,Compact,1.5,4,AS8,X,7.9,5.7,6.9,41,162,7,7
2024,Volkswagen,Jetta Comfortline/Highline,Compact,1.5,4,AS8,X,8.1,5.9,7.1,40,168,6,7
2024,Volkswagen,Jetta,Compact,1.5,4,M6,X,8.2,5.6,7.0,40,165,7,7
2024,Volkswagen,Jetta GLI,Compact,2.0,4,AM7,X,9.0,6.5,7.9,36,185,6,7
2024,Volkswagen,Jetta GLI,Compact,2.0,4,M6,X,9.8,6.7,8.4,34,198,6,7
2024,Volkswagen,Taos,Sport utility vehicle: Small,1.5,4,AS8,X,8.4,6.5,7.5,38,178,6,7
2024,Volkswagen,Taos 4MOTION,Sport utility vehicle: Small,1.5,4,AM7,X,9.9,7.5,8.8,32,208,5,7
2024,Volkswagen,Tiguan 4MOTION,Sport utility vehicle: Small,2.0,4,AS8,X,10.6,8.0,9.4,30,222,5,7
2024,Volkswagen,Tiguan R-Line 4MOTION,Sport utility vehicle: Small,2.0,4,AS8,X,10.9,8.1,9.7,29,228,5,7
2024,Volvo,S60 B5 AWD,Compact,2.0,4,AS8,Z,9.5,7.1,8.4,34,196,6,5
2024,Volvo,S90 B6 AWD,Mid-size,2.0,4,AS8,Z,10.6,7.6,9.2,31,216,5,7
2024,Volvo,V60 CC B5 AWD,Station wagon: Small,2.0,4,AS8,Z,10.0,7.5,8.9,32,207,5,5
2024,Volvo,V90 CC B6 AWD,Station wagon: Mid-size,2.0,4,AS8,Z,10.7,8.1,9.5,30,223,5,7
2024,Volvo,XC40 B5 AWD,Sport utility vehicle: Small,2.0,4,AS8,Z,9.9,7.8,9.0,31,210,5,5
2024,Volvo,XC60 B5 AWD,Sport utility vehicle: Small,2.0,4,AS8,Z,10.6,8.3,9.6,29,226,5,5
2024,Volvo,XC90 B6 AWD,Sport utility vehicle: Standard,2.0,4,AS8,Z,10.9,8.6,9.8,29,230,5,7
